timestep,E_power_sum,D_power_sum,num_airy,r0_ref
500,218303034.63004923,235845029.71982616,1,0.07
520,212321131.0338291,238573478.98154712,1,0.07
540,224004111.75164777,239157892.78324503,1,0.07
560,220913552.81244847,238399265.2299783,1,0.07
580,225026545.8889462,238850615.58421665,1,0.07
600,227212035.80811116,239623474.57796612,1,0.07
620,219675319.72653773,238785897.7524335,1,0.07
640,222130605.39511508,239080609.1799389,1,0.07
660,218931741.1036179,239902124.21933985,1,0.07
680,221268111.18657663,239211111.39863163,1,0.07
700,214138720.0696332,239022250.455265,1,0.07
720,217648143.52009377,235773007.47452247,1,0.07
740,215283098.65920076,234871006.31343225,1,0.07
760,229391635.44658965,237996787.9563924,1,0.07
780,222983870.7836482,237879317.83829576,1,0.07
0,242732933.325567,242732933.325567,1,0.2
20,240811429.8629499,241967417.014867,1,0.2
40,241616067.2589211,244000008.4411273,1,0.2
60,242351061.91734037,243126937.47915635,1,0.2
80,239896335.2772491,241730358.9831784,1,0.2
100,242652336.9118821,244808512.75350165,1,0.2
120,241806579.9404884,243381960.7013493,1,0.2
140,233812293.85944027,242981009.32889783,1,0.2
160,241606693.27349415,244331268.0385373,1,0.2
180,241436026.3342241,241912711.4116896,1,0.2
200,243270786.3936644,244573689.30267668,1,0.2
220,243765121.61991212,244516131.85138416,1,0.2
240,242684908.5439858,242484247.1457092,1,0.2
260,242682131.0179789,244294222.03326777,1,0.2
280,240531149.18710047,243384420.13682768,1,0.2
300,240801489.7416826,242707153.12723333,1,0.2
320,242652272.03833836,243612444.2827471,1,0.2
340,237422412.7867501,242528552.60501072,1,0.2
360,239246642.89940453,242109973.1322829,1,0.2
380,242556923.21503532,244254550.94065785,1,0.2
400,241133127.73063424,242574695.86072487,1,0.2
420,237996651.69406676,242006838.20282853,1,0.2
440,236970594.07942903,240466556.72869277,1,0.2
460,240427662.9449104,243444851.12392777,1,0.2
480,242500830.39458144,244074148.66876575,1,0.2
500,242600823.1877313,243672409.0635802,1,0.2
520,239055805.8714683,240492832.26971304,1,0.2
540,240228549.43887377,243273680.5014201,1,0.2
560,240621084.07957804,242681735.10055563,1,0.2
580,237157103.43213373,241730662.76592052,1,0.2
600,237591928.865048,240459324.63132343,1,0.2
620,243223223.16020483,242499181.95286965,1,0.2
640,235736846.35784563,238740074.2412089,1,0.2
660,241881732.23928455,243287573.855097,1,0.2
680,241809057.88298476,242686554.45762596,1,0.2
700,242518942.73328692,243499119.79437703,1,0.2
720,243213554.70488816,244107434.7452283,1,0.2
740,240822701.99722537,242829464.3258276,1,0.2
760,242753289.26729447,242291092.95057276,1,0.2
780,239959799.74312463,241976334.91931927,1,0.2
0,95726000.07780948,95726000.07780948,2,0.01
20,90722045.5101912,307149104.7725574,2,0.01
40,87216974.13337392,308268776.454532,2,0.01
60,87268440.72127844,308103012.71539295,2,0.01
80,86832771.4307662,308480412.9368544,2,0.01
100,85844607.06874768,307479137.6020434,2,0.01
120,78962843.65504716,307055649.8151135,2,0.01
140,73001455.07905018,305179537.57318926,2,0.01
160,70409964.01858297,305745155.0374662,2,0.01
180,66381011.27516084,306666212.5997455,2,0.01
200,61721952.59022795,305316595.40330887,2,0.01
220,58609705.57645206,306249300.9077692,2,0.01
240,56738366.9133669,305910355.6754787,2,0.01
260,56015449.56292748,304899149.65866184,2,0.01
280,54375371.540091515,305582948.29441094,2,0.01
300,51932543.45798206,303837598.01646477,2,0.01
320,52997432.58140891,302957603.679324,2,0.01
340,58229791.685516454,302375110.8316597,2,0.01
360,63199847.96905464,301721188.5571122,2,0.01
380,67153174.00963467,301168865.92167825,2,0.01
400,70629045.19317731,303011263.0795764,2,0.01
420,74504049.16346163,304803510.58225065,2,0.01
440,78442488.86646503,305549115.7684858,2,0.01
460,83353274.282723,307808583.5371173,2,0.01
480,91010880.90818413,307306032.45310867,2,0.01
500,98258061.33980152,307022141.466075,2,0.01
520,104011410.81730376,307249324.1548827,2,0.01
540,104967836.11942028,306692797.49871224,2,0.01
560,104302901.48476572,306771278.2747647,2,0.01
580,100161966.7428686,307219706.0877293,2,0.01
600,94507735.06599888,304060678.85807407,2,0.01
620,89708459.4266992,305264177.4153999,2,0.01
640,88894057.27194297,303304710.82297546,2,0.01
660,88811582.07270381,303079786.10676605,2,0.01
680,84938016.62249568,302832193.92898107,2,0.01
700,78146945.01965278,303390869.2270926,2,0.01
720,70825837.05292612,302995008.15973926,2,0.01
740,68432511.03331006,303169371.2467803,2,0.01
760,73125041.7829077,306420702.20636004,2,0.01
780,79561617.88394739,305790657.89124155,2,0.01
0,301756888.66571295,301756888.66571295,2,0.05
20,301236426.4354027,325557676.0063337,2,0.05
40,299917689.5903995,324075416.22507536,2,0.05
60,286547529.629586,322407050.9737554,2,0.05
80,287892053.5663932,324306863.88552415,2,0.05
100,281089204.4809837,324278531.32530963,2,0.05
120,277185004.000017,322445026.7067404,2,0.05
140,274802315.56870013,326222368.79214597,2,0.05
160,260092554.78090623,325312387.7283053,2,0.05
180,271499307.2735322,319837841.8966949,2,0.05
200,283076533.8240045,323935353.62878275,2,0.05
220,280061684.4741948,322410259.60965776,2,0.05
240,287408554.96818006,324181369.59331167,2,0.05
260,282224052.0311831,320612581.2708356,2,0.05
280,273372350.3419982,323365228.16493964,2,0.05
300,281087425.3746492,328363137.2913797,2,0.05
320,268308854.34423453,320215368.1487152,2,0.05
340,269836677.8812294,322618054.54176533,2,0.05
360,272480805.42398274,326791464.7788847,2,0.05
380,271107420.500093,322166588.32701033,2,0.05
400,268668320.13052386,322035888.18452185,2,0.05
420,290874512.7994094,325137234.5201317,2,0.05
440,290514017.51999706,324516511.31243765,2,0.05
460,295416016.8213217,325094279.31895757,2,0.05
480,290745382.79929876,323796507.19462776,2,0.05
500,295416717.13421226,326619915.3251257,2,0.05
520,302856696.8643694,325676474.3358426,2,0.05
540,299773686.6225145,323037833.60821426,2,0.05
560,307554170.6713656,326646140.64651644,2,0.05
580,304245658.5077318,324924939.522079,2,0.05
600,303866550.4329877,324048062.0331194,2,0.05
620,297620523.3798384,323241886.07596576,2,0.05
640,305635461.02222246,327296460.1039823,2,0.05
660,289669778.16951144,326084666.0094962,2,0.05
680,299390255.34523845,325394497.18754065,2,0.05
700,304514472.70404965,326897005.7240623,2,0.05
720,295146378.8714982,325408077.0766838,2,0.05
740,311320831.1278884,327038072.962147,2,0.05
760,312047679.3208116,323799979.3461906,2,0.05
780,309560445.14265394,325483523.4707363,2,0.05
0,248821047.3265999,248821047.3265999,2,0.03
20,236131065.74589923,318204185.6316333,2,0.03
40,244431388.52341455,319706568.91456443,2,0.03
60,236303131.05468148,321163142.7442634,2,0.03
80,225850465.46698797,321866415.3280387,2,0.03
100,226713248.37649313,321215922.33986026,2,0.03
120,235680095.95854515,319799210.83033425,2,0.03
140,240264915.32130647,320390407.87325597,2,0.03
160,247080289.54215145,320070292.89837337,2,0.03
180,249678278.66443464,322358782.4287838,2,0.03
200,241118689.85410455,324055495.1993098,2,0.03
220,248085273.41732132,325158718.34370744,2,0.03
240,267515774.48248425,324215472.05877054,2,0.03
260,286873363.27366996,323108768.148437,2,0.03
280,295270061.9861164,324726468.43482435,2,0.03
300,293594755.5857194,324731495.98602647,2,0.03
320,289813608.96239835,322565551.51480687,2,0.03
340,287149676.225596,321052333.2720754,2,0.03
360,287438040.0453558,322209520.0016943,2,0.03
380,285969114.8408031,322484540.02426684,2,0.03
400,277508399.5704476,320906690.9402169,2,0.03
420,280767043.7359047,321543051.56666654,2,0.03
440,283821440.46569616,321530394.7745123,2,0.03
460,291003902.8381804,322750001.64962804,2,0.03
480,288830673.81133544,323358504.4136312,2,0.03
500,282065172.9846839,322315765.2325902,2,0.03
520,277463932.8167794,320325566.3390788,2,0.03
540,275042909.1585071,321930362.2493695,2,0.03
560,279859595.38976604,324427452.46226966,2,0.03
580,291463847.9923648,324197189.722208,2,0.03
600,289475333.2760767,320382990.5798841,2,0.03
620,269329290.96059686,320212451.31411994,2,0.03
640,277219081.8830186,322722763.3834182,2,0.03
660,289711391.6043313,325115260.3699956,2,0.03
680,291603367.9399721,323851629.59869236,2,0.03
700,280164268.594871,321499595.2565435,2,0.03
720,277974313.5003071,322797994.57896185,2,0.03
740,288589747.97868025,323095652.0631162,2,0.03
760,290862015.1567777,322037294.20795506,2,0.03
780,275663722.19032747,320628819.57831866,2,0.03
0,320650705.80687934,320650705.80687934,2,0.07
20,315196921.61591935,325271578.1748239,2,0.07
40,323204191.20439506,328372847.1738676,2,0.07
60,322385749.824037,326811145.2706058,2,0.07
80,324623335.23927045,329619947.5131685,2,0.07
100,318580998.1632889,329589971.92909133,2,0.07
120,321385788.1851855,329142536.9593912,2,0.07
140,316979088.2129538,325174518.8467152,2,0.07
160,293239517.99565196,324030444.4591882,2,0.07
180,300834200.6946833,326481597.629672,2,0.07
200,290678203.0893341,324855477.12734026,2,0.07
220,300865227.85208654,326432361.3049159,2,0.07
240,302414554.516114,322902528.5549344,2,0.07
260,305570672.67808396,326988519.75799394,2,0.07
280,313899227.43106747,327872694.11032856,2,0.07
300,305155968.26285404,326287403.6274978,2,0.07
320,314557194.88277996,326586060.29763687,2,0.07
340,315532374.5532118,328194959.1829828,2,0.07
360,309424007.89345944,328978670.1150033,2,0.07
380,321429117.25648516,329220579.80950046,2,0.07
400,318192303.4580712,329312726.03041863,2,0.07
420,324176633.43905216,331426773.9248408,2,0.07
440,324607691.87704515,329340143.5414641,2,0.07
460,324170143.9598876,326871509.28541267,2,0.07
480,322883838.10346675,328861846.26884824,2,0.07
500,318984350.12054026,326931063.05165845,2,0.07
520,319787453.0582412,329195795.8288503,2,0.07
540,321470624.43165827,329408233.770082,2,0.07
560,323246967.86876845,328100459.62952214,2,0.07
580,319764552.25312066,330295007.1665492,2,0.07
600,314291178.50563127,326062626.089146,2,0.07
620,314025740.82382894,327523469.7323701,2,0.07
640,313595638.21267927,326800321.1935488,2,0.07
660,304418098.85887194,325458070.17281926,2,0.07
680,303898151.05346185,326957623.4390228,2,0.07
700,297632577.19458854,323461607.53267974,2,0.07
720,295295407.74056435,326204099.1440501,2,0.07
740,310750119.68797773,325867661.9220784,2,0.07
760,307343314.82959485,329422041.8878374,2,0.07
780,321612385.0182684,330876789.74658334,2,0.07
0,331004018.25130415,331004018.25130415,2,0.2
20,333992567.09572464,333294776.23180485,2,0.2
40,327269302.7697895,331783610.27877647,2,0.2
60,328097884.7759687,332412971.2398777,2,0.2
80,333312640.17711043,333363757.5921709,2,0.2
100,332752775.578913,333051145.8405715,2,0.2
120,332222145.3976946,333126203.93914294,2,0.2
140,329749790.4516645,332707228.2615094,2,0.2
160,330976666.14885104,332595928.8392024,2,0.2
180,333274604.3079438,334149790.43593365,2,0.2
200,334927736.22217304,334365872.6525113,2,0.2
220,334553219.76631606,333549948.0669543,2,0.2
240,333235769.6202115,333885405.3397893,2,0.2
260,332095324.24544716,330971499.50993973,2,0.2
280,334306216.3865083,334199425.3364792,2,0.2
300,332497298.4055109,332595543.978733,2,0.2
320,331981424.1261788,332911920.68240607,2,0.2
340,328061093.61497915,331779446.68957317,2,0.2
360,329151947.6349195,332045856.8465347,2,0.2
380,334502605.09960717,333388890.8539026,2,0.2
400,332867624.31470275,332186413.91283256,2,0.2
420,331686656.1745182,333625638.4155599,2,0.2
440,326505376.14380914,330393805.3495928,2,0.2
460,329138289.1861251,333277659.05792767,2,0.2
480,329866919.6839272,332926718.6984533,2,0.2
500,325319532.4371897,332204476.6218272,2,0.2
520,326898095.9806224,331544104.50633657,2,0.2
540,323853639.6346373,332476564.3964175,2,0.2
560,327722551.78098977,333310370.692606,2,0.2
580,331386916.2331458,332579255.61597484,2,0.2
600,332125985.8127362,333799763.539654,2,0.2
620,333490081.7128923,332934407.9783969,2,0.2
640,330940206.06513,331005155.6591471,2,0.2
660,329023315.32868195,333486055.27951574,2,0.2
680,328757731.307207,331504509.6588253,2,0.2
700,323563388.60081166,331981325.05807155,2,0.2
720,332725739.17380345,333993429.3684049,2,0.2
740,327024096.06508636,328203319.1150804,2,0.2
760,328364210.4085604,331911969.00990415,2,0.2
780,323083957.64653665,329598356.3508731,2,0.2
0,96687550.38891864,96687550.38891864,2,0.01
20,96966099.08624564,301987233.5005246,2,0.01
40,97719119.85130852,301353583.6690811,2,0.01
60,96888364.3771959,299250468.7122785,2,0.01
80,93951208.60200912,300579640.5349394,2,0.01
100,87517644.1082452,299245041.7962669,2,0.01
120,84783834.31183097,301681039.781365,2,0.01
140,84797982.78753756,301197159.50551194,2,0.01
160,83537884.47063097,304131675.52862465,2,0.01
180,85020399.8697882,304647363.8828702,2,0.01
200,87822237.21132283,303369583.8852273,2,0.01
220,90718558.82061122,300403245.9340625,2,0.01
240,92505445.76850322,302052932.6027396,2,0.01
260,90822814.53362869,300549346.20856,2,0.01
280,83883502.79534869,299417570.3056899,2,0.01
300,76079826.46100518,299460084.7588718,2,0.01
320,73008407.3179131,296966043.46273136,2,0.01
340,73091088.24533144,300843345.68792635,2,0.01
360,68454542.93584906,302648125.7277069,2,0.01
380,66330105.50756757,303107067.6456497,2,0.01
400,65840321.737022676,306670081.6273361,2,0.01
420,67770874.07520522,305878051.50518805,2,0.01
440,75275714.72527093,304677580.8292978,2,0.01
460,81689233.44576776,302955111.62925756,2,0.01
480,87590504.78318445,303888406.8530849,2,0.01
500,94878248.78056788,302843363.16892177,2,0.01
520,95810113.26297002,303292215.5864193,2,0.01
540,92358606.5412455,304674719.0804828,2,0.01
560,84033399.2826096,303181067.4335072,2,0.01
580,74440647.99585874,304012574.01499313,2,0.01
600,67636592.17382431,301876117.43499625,2,0.01
620,66151707.51580123,301870884.27163017,2,0.01
640,66323326.79611777,301588083.8448013,2,0.01
660,67866219.87193903,298537466.4580173,2,0.01
680,71466941.24675167,299114273.00978017,2,0.01
700,72562796.42898217,300006751.319378,2,0.01
720,71775424.49471608,298060348.2864125,2,0.01
740,71427640.69215474,299083840.04151976,2,0.01
760,68176123.9923728,297799376.8973143,2,0.01
780,67317397.89887902,298415162.0116353,2,0.01
0,304664828.7426316,304664828.7426316,2,0.05
20,295546305.1279541,324622560.1276939,2,0.05
40,305068464.73096585,326143448.7265132,2,0.05
60,301259768.50888777,325729198.10529137,2,0.05
80,308721532.0144244,324854087.20478296,2,0.05
100,303196852.12105966,325687453.82437116,2,0.05
120,315236883.9177501,326394305.6562012,2,0.05
140,308390068.92006344,325917898.9823196,2,0.05
160,309895072.6114506,327017303.77979267,2,0.05
180,313478717.5759946,327962021.3929442,2,0.05
200,301489422.142452,325594379.38726974,2,0.05
220,297226170.2546225,325846026.8835379,2,0.05
240,281866198.6672017,327279152.8786174,2,0.05
260,285953154.7880653,324005438.26915073,2,0.05
280,282208286.112924,326444664.55549085,2,0.05
300,278673971.1522062,326355096.7045135,2,0.05
320,287851281.99931955,325467364.96881825,2,0.05
340,287318698.92854726,321781310.9794009,2,0.05
360,268593817.730289,323511503.24811196,2,0.05
380,258077262.1193444,319553582.29678303,2,0.05
400,271290715.6485621,318954257.7170277,2,0.05
420,282841333.0654725,322975785.8501894,2,0.05
440,279708016.5744668,325259238.8397443,2,0.05
460,289042803.19525385,327462947.1238929,2,0.05
480,277191621.34329414,327241885.4951954,2,0.05
500,274027641.6919575,326434407.7640636,2,0.05
520,279460819.19921625,327073382.80735165,2,0.05
540,279310756.62138605,321789834.30233645,2,0.05
560,280044426.7754439,326024215.80370843,2,0.05
580,301259276.6529621,323083388.1118032,2,0.05
600,297556955.0597192,323130541.87796843,2,0.05
620,298509721.1381762,326948635.0208966,2,0.05
640,299755260.21814287,323880653.51533574,2,0.05
660,293498829.8103759,322794371.086251,2,0.05
680,310090564.892236,325101318.3388348,2,0.05
700,301262142.66163945,325290725.3670307,2,0.05
720,288378931.4735429,323215899.0559731,2,0.05
740,301078790.0298282,324108727.1023354,2,0.05
760,302095361.66412497,323251127.7611835,2,0.05
780,292986818.3230451,323261697.13807034,2,0.05
0,172538811.28324947,172538811.28324947,2,0.03
20,187219905.94037864,320530500.9716526,2,0.03
40,215494803.7507732,321380459.4019433,2,0.03
60,243427937.9443189,321546880.2901523,2,0.03
80,259632114.11780024,321948528.33847076,2,0.03
100,276667923.2320323,319213953.3664135,2,0.03
120,277011912.7489925,319775348.8295958,2,0.03
140,266628188.36593497,322594538.10235715,2,0.03
160,265050814.04170352,320450324.0559716,2,0.03
180,272375772.46767545,320516699.2039808,2,0.03
200,275305564.37988037,320987871.5740831,2,0.03
220,276918907.1955066,321565708.5145721,2,0.03
240,272121447.0197887,320963576.1402235,2,0.03
260,269961858.89230204,315307524.57882917,2,0.03
280,271804716.0861785,317056316.27372754,2,0.03
300,273524781.5882015,321448623.0561439,2,0.03
320,272758142.74878156,324721081.10013163,2,0.03
340,273454224.5829193,322191324.93551445,2,0.03
360,255958109.05288765,317888059.8608641,2,0.03
380,253238047.07427615,319814611.3505723,2,0.03
400,261226751.94647568,322430449.4606464,2,0.03
420,260091116.06540817,323330255.68395555,2,0.03
440,254983587.0432572,322571678.2988349,2,0.03
460,248579226.6150555,321537057.68248534,2,0.03
480,252878560.6159072,321047448.9470788,2,0.03
500,257211907.39903072,321499205.3983751,2,0.03
520,232036167.23988712,321629899.93950653,2,0.03
540,236131764.78494567,319209675.54411745,2,0.03
560,244876019.7027468,317146355.6544478,2,0.03
